country,scenario,pef_assumption,year,type,data_type_id,unit_id,portion,value,service_factor
France,Economics,decreasing,2026,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,-0.08373751734397697,area-scaled PED_excl_sf
France,Economics,decreasing,2026,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.9339526223991989,area-scaled PED_excl_sf
France,Economics,decreasing,2030,PED,PED_excl_sf,GWh/yr,WPBs,463739.328603965,excl. service factor
France,Economics,decreasing,2030,PED,PED_excl_sf,GWh/yr,other,273416.0654285133,excl. service factor
France,Economics,decreasing,2030,PED,PED_excl_sf,GWh/yr,total,737155.3940324783,excl. service factor
France,Economics,decreasing,2030,PED share,PED_excl_sf,-,WPB reduction,0.2304739234903785,excl. service factor
France,Economics,decreasing,2030,PED share,PED_excl_sf,-,other reduction,-0.05322996844628647,excl. service factor
France,Economics,decreasing,2030,PED share,PED_excl_sf,-,remainder,0.822756044955908,excl. service factor
France,Economics,decreasing,2030,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,139.8449248233662,area-scaled PED_excl_sf
France,Economics,decreasing,2030,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,82.45116762137843,area-scaled PED_excl_sf
France,Economics,decreasing,2030,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,222.2960924447446,area-scaled PED_excl_sf
France,Economics,decreasing,2030,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.2481848922100435,area-scaled PED_excl_sf
France,Economics,decreasing,2030,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,-0.04278775860215703,area-scaled PED_excl_sf
France,Economics,decreasing,2030,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.7946028663921134,area-scaled PED_excl_sf
France,Economics,decreasing,2033,PED,PED_excl_sf,GWh/yr,WPBs,426313.5577628542,excl. service factor
France,Economics,decreasing,2033,PED,PED_excl_sf,GWh/yr,other,256300.4626181196,excl. service factor
France,Economics,decreasing,2033,PED,PED_excl_sf,GWh/yr,total,682614.0203809738,excl. service factor
France,Economics,decreasing,2033,PED share,PED_excl_sf,-,WPB reduction,0.2722456848393862,excl. service factor
France,Economics,decreasing,2033,PED share,PED_excl_sf,-,other reduction,-0.03412685153319863,excl. service factor
France,Economics,decreasing,2033,PED share,PED_excl_sf,-,remainder,0.7618811666938125,excl. service factor
France,Economics,decreasing,2033,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,126.9484125299216,area-scaled PED_excl_sf
France,Economics,decreasing,2033,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,76.32160945290451,area-scaled PED_excl_sf
France,Economics,decreasing,2033,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,203.2700219828262,area-scaled PED_excl_sf
France,Economics,decreasing,2033,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.2942837935543367,area-scaled PED_excl_sf
France,Economics,decreasing,2033,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,-0.02087750171540033,area-scaled PED_excl_sf
France,Economics,decreasing,2033,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.7265937081610636,area-scaled PED_excl_sf
France,Economics,decreasing,2035,PED,PED_excl_sf,GWh/yr,WPBs,395966.1925741764,excl. service factor
France,Economics,decreasing,2035,PED,PED_excl_sf,GWh/yr,other,241806.7209845312,excl. service factor
France,Economics,decreasing,2035,PED,PED_excl_sf,GWh/yr,total,637772.9135587076,excl. service factor
France,Economics,decreasing,2035,PED share,PED_excl_sf,-,WPB reduction,0.3061170752675068,excl. service factor
France,Economics,decreasing,2035,PED share,PED_excl_sf,-,other reduction,-0.01795005402266096,excl. service factor
France,Economics,decreasing,2035,PED share,PED_excl_sf,-,remainder,0.7118329787551542,excl. service factor
France,Economics,decreasing,2035,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,117.1748292262038,area-scaled PED_excl_sf
France,Economics,decreasing,2035,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,71.55575846744291,area-scaled PED_excl_sf
France,Economics,decreasing,2035,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,188.7305876936468,area-scaled PED_excl_sf
France,Economics,decreasing,2035,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.3292197081835453,area-scaled PED_excl_sf
France,Economics,decreasing,2035,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,-0.003841849796387068,area-scaled PED_excl_sf
France,Economics,decreasing,2035,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.6746221416128417,area-scaled PED_excl_sf
France,Economics,decreasing,2040,PED,PED_excl_sf,GWh/yr,WPBs,320097.779602482,excl. service factor
France,Economics,decreasing,2040,PED,PED_excl_sf,GWh/yr,other,205572.3669005597,excl. service factor
France,Economics,decreasing,2040,PED,PED_excl_sf,GWh/yr,total,525670.1465030417,excl. service factor
France,Economics,decreasing,2040,PED share,PED_excl_sf,-,WPB reduction,0.3907955513378082,excl. service factor
France,Economics,decreasing,2040,PED share,PED_excl_sf,-,other reduction,0.02249193975368355,excl. service factor
France,Economics,decreasing,2040,PED share,PED_excl_sf,-,remainder,0.5867125089085082,excl. service factor
France,Economics,decreasing,2040,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,93.26696062592701,area-scaled PED_excl_sf
France,Economics,decreasing,2040,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,59.89766587354504,area-scaled PED_excl_sf
France,Economics,decreasing,2040,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,153.1646264994721,area-scaled PED_excl_sf
France,Economics,decreasing,2040,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.4146789742920041,area-scaled PED_excl_sf
France,Economics,decreasing,2040,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,0.03783028978059864,area-scaled PED_excl_sf
France,Economics,decreasing,2040,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.5474907359273973,area-scaled PED_excl_sf
France,Economics,decreasing,2045,PED,PED_excl_sf,GWh/yr,WPBs,244229.3666307876,excl. service factor
France,Economics,decreasing,2045,PED,PED_excl_sf,GWh/yr,other,169338.0128165885,excl. service factor
France,Economics,decreasing,2045,PED,PED_excl_sf,GWh/yr,total,413567.379447376,excl. service factor
France,Economics,decreasing,2045,PED share,PED_excl_sf,-,WPB reduction,0.4754740274081096,excl. service factor
France,Economics,decreasing,2045,PED share,PED_excl_sf,-,other reduction,0.06293393353002792,excl. service factor
France,Economics,decreasing,2045,PED share,PED_excl_sf,-,remainder,0.4615920390618625,excl. service factor
France,Economics,decreasing,2045,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,70.08332856512156,area-scaled PED_excl_sf
France,Economics,decreasing,2045,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,48.59272967255725,area-scaled PED_excl_sf
France,Economics,decreasing,2045,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,118.6760582376788,area-scaled PED_excl_sf
France,Economics,decreasing,2045,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.4975494390235204,area-scaled PED_excl_sf
France,Economics,decreasing,2045,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,0.07824006311891193,area-scaled PED_excl_sf
France,Economics,decreasing,2045,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.4242104978575676,area-scaled PED_excl_sf
France,Economics,decreasing,2050,PED,PED_excl_sf,GWh/yr,WPBs,168360.9536590931,excl. service factor
France,Economics,decreasing,2050,PED,PED_excl_sf,GWh/yr,other,133103.6587326172,excl. service factor
France,Economics,decreasing,2050,PED,PED_excl_sf,GWh/yr,total,301464.6123917103,excl. service factor
France,Economics,decreasing,2050,PED share,PED_excl_sf,-,WPB reduction,0.5601525034784111,excl. service factor
France,Economics,decreasing,2050,PED share,PED_excl_sf,-,other reduction,0.1033759273063723,excl. service factor
France,Economics,decreasing,2050,PED share,PED_excl_sf,-,remainder,0.3364715692152167,excl. service factor
France,Economics,decreasing,2050,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,47.59151531518008,area-scaled PED_excl_sf
France,Economics,decreasing,2050,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,37.62514214493298,area-scaled PED_excl_sf
France,Economics,decreasing,2050,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,85.21665746011307,area-scaled PED_excl_sf
France,Economics,decreasing,2050,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.5779469803487329,area-scaled PED_excl_sf
France,Economics,decreasing,2050,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,0.1174439753020416,area-scaled PED_excl_sf
France,Economics,decreasing,2050,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.3046090443492254,area-scaled PED_excl_sf
France,Moderate,constant,2020,PED,PED_excl_sf,GWh/yr,WPBs,585592.4964443408,excl. service factor
France,Moderate,constant,2020,PED,PED_excl_sf,GWh/yr,other,310366.1519931592,excl. service factor
France,Moderate,constant,2020,PED,PED_excl_sf,GWh/yr,total,895958.6484375,excl. service factor
France,Moderate,constant,2020,PED share,PED_excl_sf,-,WPB reduction,0.0,excl. service factor
France,Moderate,constant,2020,PED share,PED_excl_sf,-,other reduction,0.0,excl. service factor
France,Moderate,constant,2020,PED share,PED_excl_sf,-,remainder,1.0,excl. service factor
France,Moderate,constant,2020,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,182.8475891653338,area-scaled PED_excl_sf
France,Moderate,constant,2020,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,96.9098869863416,area-scaled PED_excl_sf
France,Moderate,constant,2020,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,279.7574761516754,area-scaled PED_excl_sf
France,Moderate,constant,2020,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.0,area-scaled PED_excl_sf
France,Moderate,constant,2020,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,0.0,area-scaled PED_excl_sf
France,Moderate,constant,2020,area-specific PED share,area-scaled PED_excl_sf,-,remainder,1.0,area-scaled PED_excl_sf
France,Moderate,constant,2025,PED,PED_excl_sf,GWh/yr,WPBs,552879.8915742034,excl. service factor
France,Moderate,constant,2025,PED,PED_excl_sf,GWh/yr,other,309782.3939731326,excl. service factor
France,Moderate,constant,2025,PED,PED_excl_sf,GWh/yr,total,862662.285547336,excl. service factor
France,Moderate,constant,2025,PED share,PED_excl_sf,-,WPB reduction,0.03651128869305106,excl. service factor
France,Moderate,constant,2025,PED share,PED_excl_sf,-,other reduction,0.0006515457170313044,excl. service factor
France,Moderate,constant,2025,PED share,PED_excl_sf,-,remainder,0.9628371655899176,excl. service factor
France,Moderate,constant,2025,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,170.0244346419324,area-scaled PED_excl_sf
France,Moderate,constant,2025,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,95.26585647262085,area-scaled PED_excl_sf
France,Moderate,constant,2025,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,265.2902911145533,area-scaled PED_excl_sf
France,Moderate,constant,2025,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.04583668218556945,area-scaled PED_excl_sf
France,Moderate,constant,2025,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,0.005876627628815933,area-scaled PED_excl_sf
France,Moderate,constant,2025,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.9482866901856145,area-scaled PED_excl_sf
France,Moderate,constant,2026,PED,PED_excl_sf,GWh/yr,WPBs,546337.3706001759,excl. service factor
France,Moderate,constant,2026,PED,PED_excl_sf,GWh/yr,other,306530.7867227077,excl. service factor
France,Moderate,constant,2026,PED,PED_excl_sf,GWh/yr,total,852868.1573228836,excl. service factor
France,Moderate,constant,2026,PED share,PED_excl_sf,-,WPB reduction,0.04381354643166126,excl. service factor
France,Moderate,constant,2026,PED share,PED_excl_sf,-,other reduction,0.004280739158152199,excl. service factor
France,Moderate,constant,2026,PED share,PED_excl_sf,-,remainder,0.9519057144101866,excl. service factor
France,Moderate,constant,2026,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,167.3730597116286,area-scaled PED_excl_sf
France,Moderate,constant,2026,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,93.90716877600998,area-scaled PED_excl_sf
France,Moderate,constant,2026,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,261.2802284876386,area-scaled PED_excl_sf
France,Moderate,constant,2026,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.05531408728221231,area-scaled PED_excl_sf
France,Moderate,constant,2026,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,0.01073329031858883,area-scaled PED_excl_sf
France,Moderate,constant,2026,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.9339526223991989,area-scaled PED_excl_sf
France,Moderate,constant,2030,PED,PED_excl_sf,GWh/yr,WPBs,520167.286704066,excl. service factor
France,Moderate,constant,2030,PED,PED_excl_sf,GWh/yr,other,298935.0224609349,excl. service factor
France,Moderate,constant,2030,PED,PED_excl_sf,GWh/yr,total,819102.3091650009,excl. service factor
France,Moderate,constant,2030,PED share,PED_excl_sf,-,WPB reduction,0.07302257738610207,excl. service factor
France,Moderate,constant,2030,PED share,PED_excl_sf,-,other reduction,0.01275854589066086,excl. service factor
France,Moderate,constant,2030,PED share,PED_excl_sf,-,remainder,0.9142188767232371,excl. service factor
France,Moderate,constant,2030,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,156.8609682256614,area-scaled PED_excl_sf
France,Moderate,constant,2030,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,90.14645530075303,area-scaled PED_excl_sf
France,Moderate,constant,2030,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,247.0074235264144,area-scaled PED_excl_sf
France,Moderate,constant,2030,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.0928898176275485,area-scaled PED_excl_sf
France,Moderate,constant,2030,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,0.0241760534110683,area-scaled PED_excl_sf
France,Moderate,constant,2030,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.882934128961383,area-scaled PED_excl_sf
France,Moderate,constant,2033,PED,PED_excl_sf,GWh/yr,WPBs,498050.9467992075,excl. service factor
France,Moderate,constant,2033,PED,PED_excl_sf,GWh/yr,other,292145.3813763372,excl. service factor
France,Moderate,constant,2033,PED,PED_excl_sf,GWh/yr,total,790196.3281755447,excl. service factor
France,Moderate,constant,2033,PED share,PED_excl_sf,-,WPB reduction,0.09770713168269612,excl. service factor
France,Moderate,constant,2033,PED share,PED_excl_sf,-,other reduction,0.02033662005338971,excl. service factor
France,Moderate,constant,2033,PED share,PED_excl_sf,-,remainder,0.8819562482639142,excl. service factor
France,Moderate,constant,2033,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,148.3106131579643,area-scaled PED_excl_sf
France,Moderate,constant,2033,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,86.99563954580728,area-scaled PED_excl_sf
France,Moderate,constant,2033,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,235.3062527037716,area-scaled PED_excl_sf
France,Moderate,constant,2033,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.12345327275059,area-scaled PED_excl_sf
France,Moderate,constant,2033,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,0.03543872205638266,area-scaled PED_excl_sf
France,Moderate,constant,2033,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.8411080051930273,area-scaled PED_excl_sf
France,Moderate,constant,2035,PED,PED_excl_sf,GWh/yr,WPBs,476521.2008648732,excl. service factor
France,Moderate,constant,2035,PED,PED_excl_sf,GWh/yr,other,287443.9969232532,excl. service factor
France,Moderate,constant,2035,PED,PED_excl_sf,GWh/yr,total,763965.1977881264,excl. service factor
France,Moderate,constant,2035,PED share,PED_excl_sf,-,WPB reduction,0.1217369749928544,excl. service factor
France,Moderate,constant,2035,PED share,PED_excl_sf,-,other reduction,0.02558394308697276,excl. service factor
France,Moderate,constant,2035,PED share,PED_excl_sf,-,remainder,0.8526790819201728,excl. service factor
France,Moderate,constant,2035,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,141.0279724316624,area-scaled PED_excl_sf
France,Moderate,constant,2035,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,85.06996960505568,area-scaled PED_excl_sf
France,Moderate,constant,2035,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,226.0979420367181,area-scaled PED_excl_sf
France,Moderate,constant,2035,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.1494852516863505,area-scaled PED_excl_sf
France,Moderate,constant,2035,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,0.04232207676504313,area-scaled PED_excl_sf
France,Moderate,constant,2035,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.8081926715486064,area-scaled PED_excl_sf
France,Moderate,constant,2040,PED,PED_excl_sf,GWh/yr,WPBs,422696.8360290374,excl. service factor
France,Moderate,constant,2040,PED,PED_excl_sf,GWh/yr,other,275690.5357905429,excl. service factor
France,Moderate,constant,2040,PED,PED_excl_sf,GWh/yr,total,698387.3718195803,excl. service factor
France,Moderate,constant,2040,PED share,PED_excl_sf,-,WPB reduction,0.1818115832682501,excl. service factor
France,Moderate,constant,2040,PED share,PED_excl_sf,-,other reduction,0.0387022506709306,excl. service factor
France,Moderate,constant,2040,PED share,PED_excl_sf,-,remainder,0.7794861660608193,excl. service factor
France,Moderate,constant,2040,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,123.2068056504131,area-scaled PED_excl_sf
France,Moderate,constant,2040,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,80.35771117167839,area-scaled PED_excl_sf
France,Moderate,constant,2040,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,203.5645168220915,area-scaled PED_excl_sf
France,Moderate,constant,2040,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.213187451986396,area-scaled PED_excl_sf
France,Moderate,constant,2040,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,0.05916616078452597,area-scaled PED_excl_sf
France,Moderate,constant,2040,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.7276463872290778,area-scaled PED_excl_sf
France,Moderate,constant,2045,PED,PED_excl_sf,GWh/yr,WPBs,368872.4711932016,excl. service factor
France,Moderate,constant,2045,PED,PED_excl_sf,GWh/yr,other,263937.0746578326,excl. service factor
France,Moderate,constant,2045,PED,PED_excl_sf,GWh/yr,total,632809.5458510342,excl. service factor
France,Moderate,constant,2045,PED share,PED_excl_sf,-,WPB reduction,0.2418861915436459,excl. service factor
France,Moderate,constant,2045,PED share,PED_excl_sf,-,other reduction,0.05182055825488845,excl. service factor
France,Moderate,constant,2045,PED share,PED_excl_sf,-,remainder,0.7062932502014657,excl. service factor
France,Moderate,constant,2045,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,105.9165751108184,area-scaled PED_excl_sf
France,Moderate,constant,2045,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,75.7858424677185,area-scaled PED_excl_sf
France,Moderate,constant,2045,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,181.7024175785369,area-scaled PED_excl_sf
France,Moderate,constant,2045,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.2749918075926804,area-scaled PED_excl_sf
France,Moderate,constant,2045,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,0.07550841825285248,area-scaled PED_excl_sf
France,Moderate,constant,2045,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.649499774154467,area-scaled PED_excl_sf
France,Moderate,constant,2050,PED,PED_excl_sf,GWh/yr,WPBs,315048.1063573658,excl. service factor
France,Moderate,constant,2050,PED,PED_excl_sf,GWh/yr,other,252183.6135251225,excl. service factor
France,Moderate,constant,2050,PED,PED_excl_sf,GWh/yr,total,567231.7198824883,excl. service factor
France,Moderate,constant,2050,PED share,PED_excl_sf,-,WPB reduction,0.3019607998190416,excl. service factor
France,Moderate,constant,2050,PED share,PED_excl_sf,-,other reduction,0.06493886583884616,excl. service factor
France,Moderate,constant,2050,PED share,PED_excl_sf,-,remainder,0.6331003343421122,excl. service factor
France,Moderate,constant,2050,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,89.13390222745616,area-scaled PED_excl_sf
France,Moderate,constant,2050,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,71.34818174662335,area-scaled PED_excl_sf
France,Moderate,constant,2050,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,160.4820839740795,area-scaled PED_excl_sf
France,Moderate,constant,2050,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.3349818858355338,area-scaled PED_excl_sf
France,Moderate,constant,2050,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,0.09137094597557609,area-scaled PED_excl_sf
France,Moderate,constant,2050,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.57364716818889,area-scaled PED_excl_sf
France,Moderate,decreasing,2020,PED,PED_excl_sf,GWh/yr,WPBs,670234.4335944923,excl. service factor
France,Moderate,decreasing,2020,PED,PED_excl_sf,GWh/yr,other,225724.2148430077,excl. service factor
France,Moderate,decreasing,2020,PED,PED_excl_sf,GWh/yr,total,895958.6484375,excl. service factor
France,Moderate,decreasing,2020,PED share,PED_excl_sf,-,WPB reduction,0.0,excl. service factor
France,Moderate,decreasing,2020,PED share,PED_excl_sf,-,other reduction,0.0,excl. service factor
France,Moderate,decreasing,2020,PED share,PED_excl_sf,-,remainder,1.0,excl. service factor
France,Moderate,decreasing,2020,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,209.2765038870236,area-scaled PED_excl_sf
France,Moderate,decreasing,2020,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,70.48097226465184,area-scaled PED_excl_sf
France,Moderate,decreasing,2020,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,279.7574761516754,area-scaled PED_excl_sf
France,Moderate,decreasing,2020,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.0,area-scaled PED_excl_sf
France,Moderate,decreasing,2020,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,0.0,area-scaled PED_excl_sf
France,Moderate,decreasing,2020,area-specific PED share,area-scaled PED_excl_sf,-,remainder,1.0,area-scaled PED_excl_sf
France,Moderate,decreasing,2025,PED,PED_excl_sf,GWh/yr,WPBs,566986.8810992286,excl. service factor
France,Moderate,decreasing,2025,PED,PED_excl_sf,GWh/yr,other,295675.4044481074,excl. service factor
France,Moderate,decreasing,2025,PED,PED_excl_sf,GWh/yr,total,862662.285547336,excl. service factor
France,Moderate,decreasing,2025,PED share,PED_excl_sf,-,WPB reduction,0.1152369617451892,excl. service factor
France,Moderate,decreasing,2025,PED share,PED_excl_sf,-,other reduction,-0.07807412733510685,excl. service factor
France,Moderate,decreasing,2025,PED share,PED_excl_sf,-,remainder,0.9628371655899176,excl. service factor
France,Moderate,decreasing,2025,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,174.3626877689593,area-scaled PED_excl_sf
France,Moderate,decreasing,2025,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,90.92760334559395,area-scaled PED_excl_sf
France,Moderate,decreasing,2025,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,265.2902911145533,area-scaled PED_excl_sf
France,Moderate,decreasing,2025,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.124800297022751,area-scaled PED_excl_sf
France,Moderate,decreasing,2025,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,-0.07308698720836548,area-scaled PED_excl_sf
France,Moderate,decreasing,2025,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.9482866901856145,area-scaled PED_excl_sf
France,Moderate,decreasing,2026,PED,PED_excl_sf,GWh/yr,WPBs,546337.3706001759,excl. service factor
France,Moderate,decreasing,2026,PED,PED_excl_sf,GWh/yr,other,306530.7867227077,excl. service factor
France,Moderate,decreasing,2026,PED,PED_excl_sf,GWh/yr,total,852868.1573228836,excl. service factor
France,Moderate,decreasing,2026,PED share,PED_excl_sf,-,WPB reduction,0.138284354094227,excl. service factor
France,Moderate,decreasing,2026,PED share,PED_excl_sf,-,other reduction,-0.09019006850441359,excl. service factor
France,Moderate,decreasing,2026,PED share,PED_excl_sf,-,remainder,0.9519057144101866,excl. service factor
France,Moderate,decreasing,2026,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,167.3730597116286,area-scaled PED_excl_sf
France,Moderate,decreasing,2026,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,93.90716877600998,area-scaled PED_excl_sf
France,Moderate,decreasing,2026,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,261.2802284876386,area-scaled PED_excl_sf
France,Moderate,decreasing,2026,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.1497848949447781,area-scaled PED_excl_sf
France,Moderate,decreasing,2026,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,-0.08373751734397697,area-scaled PED_excl_sf
France,Moderate,decreasing,2026,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.9339526223991989,area-scaled PED_excl_sf
France,Moderate,decreasing,2030,PED,PED_excl_sf,GWh/yr,WPBs,463739.328603965,excl. service factor
France,Moderate,decreasing,2030,PED,PED_excl_sf,GWh/yr,other,273416.0654285133,excl. service factor
France,Moderate,decreasing,2030,PED,PED_excl_sf,GWh/yr,total,737155.3940324783,excl. service factor
France,Moderate,decreasing,2030,PED share,PED_excl_sf,-,WPB reduction,0.2304739234903785,excl. service factor
France,Moderate,decreasing,2030,PED share,PED_excl_sf,-,other reduction,-0.05322996844628647,excl. service factor
France,Moderate,decreasing,2030,PED share,PED_excl_sf,-,remainder,0.822756044955908,excl. service factor
France,Moderate,decreasing,2030,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),WPBs,139.8449248233662,area-scaled PED_excl_sf
France,Moderate,decreasing,2030,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),other,82.45116762137843,area-scaled PED_excl_sf
France,Moderate,decreasing,2030,area-specific PED,area-scaled PED_excl_sf,GWh/(m2 × yr),total,222.2960924447446,area-scaled PED_excl_sf
France,Moderate,decreasing,2030,area-specific PED share,area-scaled PED_excl_sf,-,WPB reduction,0.2481848922100435,area-scaled PED_excl_sf
France,Moderate,decreasing,2030,area-specific PED share,area-scaled PED_excl_sf,-,other reduction,-0.04278775860215703,area-scaled PED_excl_sf
France,Moderate,decreasing,2030,area-specific PED share,area-scaled PED_excl_sf,-,remainder,0.7946028663921134,area-scaled PED_excl_sf
France,Moderate,decreasing,2033,PED,PED_excl_sf,GWh/yr,WPBs,427373.8807313748,excl. service factor
France,Moderate,decreasing,2033,PED,PED_excl_sf,GWh/yr,other,256958.6578700237,excl. service factor
France,Moderate,decreasing,2033,PED,PED_excl_sf,GWh/yr,total,684332.5386013985,excl. service factor
France,Moderate,decreasing,2033,PED share,PED_excl_sf,-,WPB reduction,0.271062234051373,excl. service factor
France,Moderate,decreasing,2033,PED share,PED_excl_sf,-,other reduction,-0.03486147835225098,excl. service factor
